PATHWAY_SORTORDER,BIOCHEMICAL,SUPER_PATHWAY,SUB_PATHWAY,COMP_ID,PLATFORM,CHEMICAL_ID,RI,MASS,CAS,PUBCHEM,CHEMSPIDER,KEGG,HMDB_ID
1387,docosahexaenoate (DHA; 22:6n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),44675,LC/MS Neg,100000665,5525,327.23295,6217-54-5,445580,393183,C06429,HMDB02183
1386,docosapentaenoate (n3 DPA; 22:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),32504,LC/MS Neg,100001181,5571,329.2486,2234-74-4,6441454,,C16513,HMDB06528
1388,docosatrienoate (22:3n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),32417,LC/MS Neg,100001195,5823,333.2799,59708-86-0,5312556,4471981,C16534,HMDB02823
1507,dodecanedioate (C12-DC),Lipid,"Fatty Acid, Dicarboxylate",32388,LC/MS Neg,100001102,2990,229.14453,693-23-2,12736,12213,C02678,HMDB00623
1509,dodecenedioate (C12:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",61864,LC/MS Neg,100019972,2700,227.12887,,,,,
1523,eicosanedioate (C20-DC),Lipid,"Fatty Acid, Dicarboxylate",39831,LC/MS Neg,100002951,5200.9,341.26973,2424-92-2,75502,68030,,
2844,eicosanoylsphingosine (d20:1)*,Lipid,Sphingosines,57597,LC/MS Pos Late,100015870,1443,328.321,,,,,
1384,eicosapentaenoate (EPA; 20:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),18467,LC/MS Neg,2050,5450,301.2173,10-2005-9;10417-94-4,446284,393682,C06428,HMDB01999
1367,eicosenoate (20:1),Lipid,Long Chain Monounsaturated Fatty Acid,33587,LC/MS Neg,100001335,5950,309.2799,,5282768,4445895,C16526,HMDB02231
4552,enterodiol,Xenobiotics,Food Component/Plant,39630,LC/MS Neg,100003072,4327,301.14453,80226-00-2,123725,110294,,
4365,enterolactone,Xenobiotics,Food Component/Plant,39626,LC/MS Neg,100003070,4515,297.11323,78473-71-9,10685477,8860823,,
4367,equol,Xenobiotics,Food Component/Plant,36774,LC/MS Neg,100001725,4565,241.08701,531-95-3;94105-90-5,91469,339332,C14131,HMDB02209
4369,equol sulfate,Xenobiotics,Food Component/Plant,40478,LC/MS Neg,100003429,3630,321.04383,,,23936050,,
4370,ergothioneine,Xenobiotics,Food Component/Plant,37459,LC/MS Pos Early,100002154,850,230.09578,58511-63-0,3032311,2297320,C05570,HMDB03045
1371,erucate (22:1n9),Lipid,Long Chain Monounsaturated Fatty Acid,1552,LC/MS Neg,1087,6355.6,337.3112,112-86-7,5281116,7924,C08316,HMDB02068
1271,erythronate*,Carbohydrate,Aminosugar Metabolism,42420,LC/MS Polar,100001320,2186,135.02989,88759-55-1,2781043,2061231,,HMDB00613
346,ethylmalonate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",15765,LC/MS Polar,2054,2785,131.03498,601-75-2,11756,11263,,HMDB00622
4377,ferulate,Xenobiotics,Food Component/Plant,35630,LC/MS Neg,100001542,1755,193.05063,537-98-4,445858,393368,C01494,HMDB00954
4566,feruloylputrescine,Xenobiotics,Food Component/Plant,48518,LC/MS Pos Early,100006048,2862,265.15467,501-13-3,5281796,4445108,C10497,
3926,flavin adenine dinucleotide (FAD),Cofactors and Vitamins,Riboflavin Metabolism,2134,LC/MS Neg,327,2425,784.14985,146-14-5;84366-81-4,643975,559059,C00016,HMDB01248
3927,flavin mononucleotide (FMN),Cofactors and Vitamins,Riboflavin Metabolism,15797,LC/MS Neg,100000251,2390,455.09733,130-40-5,710,690,C00061,HMDB01520
76,formiminoglutamate,Amino Acid,Histidine Metabolism,43493,LC/MS Pos Early,100002500,1880,175.07134,816-90-0,439233,388370,C00439,HMDB00854
1189,fructose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",48195,LC/MS Polar,878,2065,225.06159,57-48-7,5984,5764,C00095,HMDB00660
112,fructosyllysine,Amino Acid,Lysine Metabolism,46227,LC/MS Pos Early,100005373,2784,309.16563,21291-40-7,123708,110281,,
1240,fucose,Carbohydrate,Aminosugar Metabolism,15587,LC/MS Polar,918,1626.4,209.0667,2438-80-4,19466,2299091,C01018,HMDB00174
2898,fucosterol,Lipid,Sterol,21187,LC/MS Pos Late,100000930,2688,395.36724,17605-67-3,5281328,4444705,C08817,HMDB02374
1289,fumarate,Energy,TCA Cycle,1643,LC/MS Polar,330,3084,115.00368,100-17-8,444972,10197150,C00122,HMDB00134
1215,galactonate,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",27719,LC/MS Polar,100001026,3085,195.05102,299-28-5,128869,114198,C00880,HMDB00565
55,gamma-aminobutyrate (GABA),Amino Acid,Glutamate Metabolism,1416,LC/MS Pos Early,141,2048,104.07061,56-12-2,119,116,C00334,HMDB00112
3958,gamma-CEHC,Cofactors and Vitamins,Tocopherol Metabolism,44876,LC/MS Neg,100002094,3843,263.12888,178167-75-4,133098,117455,,HMDB01931
555,gamma-glutamyl-alpha-lysine,Peptide,Gamma-glutamyl Amino Acid,55015,LC/MS Pos Early,100010901,2784,276.1554,,65254,58747,,
556,gamma-glutamyl-epsilon-lysine,Peptide,Gamma-glutamyl Amino Acid,33934,LC/MS Pos Early,100001262,2725,276.1554,17105-15-6,7015685,5378717,,HMDB03869
550,gamma-glutamylglutamine,Peptide,Gamma-glutamyl Amino Acid,2730,LC/MS Pos Early,1140,1430,276.11902,10148-81-9,150914,133013,C05283,HMDB11738
551,gamma-glutamylglycine,Peptide,Gamma-glutamyl Amino Acid,33949,LC/MS Pos Early,100001294,1535,205.0819,1948-29-4,165527,145071,,HMDB11667
553,gamma-glutamylisoleucine*,Peptide,Gamma-glutamyl Amino Acid,34456,LC/MS Pos Early,100001485,2940,261.1445,,14253342,21403145,,HMDB11170
554,gamma-glutamylleucine,Peptide,Gamma-glutamyl Amino Acid,18369,LC/MS Pos Early,1268,2991,261.1445,2566-39-4,151023,133115,,HMDB11171
558,gamma-glutamylphenylalanine,Peptide,Gamma-glutamyl Amino Acid,33422,LC/MS Neg,100000491,1825,293.11429,7432-24-8,111299,99868,,HMDB00594
563,gamma-glutamylserine,Peptide,Gamma-glutamyl Amino Acid,54914,LC/MS Pos Early,100009231,1351,235.09247,5875-35-4,,18691889,,
559,gamma-glutamylthreonine,Peptide,Gamma-glutamyl Amino Acid,33364,LC/MS Pos Early,100001314,1750,249.10812,5652-48-2,76078708,21403107,,HMDB29159
561,gamma-glutamyltyrosine,Peptide,Gamma-glutamyl Amino Acid,2734,LC/MS Pos Early,1102,2518,311.12377,7432-23-7,94340,85142,,HMDB11741
562,gamma-glutamylvaline,Peptide,Gamma-glutamyl Amino Acid,43829,LC/MS Pos Early,100001126,2700,247.12885,2746-34-1,7015683,,,HMDB11172
3972,gamma-tocopherol/beta-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,52473,LC/MS Pos Late,100008998,2384,416.36427,,,,,
3957,gamma-tocotrienol,Cofactors and Vitamins,Tocopherol Metabolism,37501,LC/MS Pos Late,100001981,1918,410.3179,14101-61-2,5282349,4445514,C14155,HMDB12958
4212,genistein,Xenobiotics,Food Component/Plant,32448,LC/MS Neg,100001221,3754,269.04554,446-72-0,5280961,4444448,C06563,HMDB03217
200,gentisate,Amino Acid,Tyrosine Metabolism,18280,LC/MS Polar,100000447,905,153.01933,490-79-9,3469,3350,C00628,HMDB00152
4288,gluconate,Xenobiotics,Food Component/Plant,587,LC/MS Polar,338,2922,195.05102,527-07-1,10690,10240,C00257,HMDB00625
1243,glucosamine-6-phosphate,Carbohydrate,Aminosugar Metabolism,580,LC/MS Polar,290,4521.5,258.03843,3616-42-0,439217,8013767,C00352,HMDB01254
1071,glucose,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",48152,LC/MS Polar,572,2342,225.06159,50-99-7,5793,71358,C00031,HMDB00122
1247,glucuronate,Carbohydrate,Aminosugar Metabolism,15443,LC/MS Polar,100000257,3233.3,193.03537,207300-70-7,444791,58552,C00191,HMDB00127
42,glutamate,Amino Acid,Glutamate Metabolism,57,LC/MS Pos Early,561,1500,148.06044,56-86-0,611,591,C00025,HMDB00148
51,"glutamate, gamma-methyl ester",Amino Acid,Glutamate Metabolism,33487,LC/MS Pos Early,100001103,2170,162.07609,1499-55-4;1499-55-4,68662,66546,,HMDB61715
43,glutamine,Amino Acid,Glutamate Metabolism,53,LC/MS Pos Early,563,1291,147.07642,56-85-9,5961,5746,C00064,HMDB00641
704,glutaminylleucine,Peptide,Dipeptide,42994,LC/MS Pos Early,100003160,3009,260.16049,,,,,
1480,glutarate (C5-DC),Lipid,"Fatty Acid, Dicarboxylate",396,LC/MS Polar,339,2900,131.03498,110-94-1,743,3618533,C00489,HMDB00661
1091,glycerate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1572,LC/MS Polar,1052,2070.4,105.01933,600-19-1,752,732,C00258,HMDB00139
2530,glycerol,Lipid,Glycerolipid Metabolism,15122,LC/MS Neg,1254,758,91.04007,56-81-5,753,733,C00116,HMDB00131
2531,glycerol 3-phosphate,Lipid,Glycerolipid Metabolism,43847,LC/MS Pos Early,100000258,580,173.02095,29849-82-9,754,734,C00093,HMDB00126
1972,glycerophosphoethanolamine,Lipid,Phospholipid Metabolism,37455,LC/MS Pos Early,100001620,659,216.06315,33049-08-0,123874,110410,C01233,HMDB00114
2536,glycerophosphoglycerol,Lipid,Glycerolipid Metabolism,48857,LC/MS Polar,100001619,2430,245.04317,,439964,388990,C03274,
1974,glycerophosphoinositol*,Lipid,Phospholipid Metabolism,52307,LC/MS Pos Early,100001621,516,335.07378,16824-65-0,167572,,,
1968,glycerophosphorylcholine (GPC),Lipid,Phospholipid Metabolism,15990,LC/MS Pos Early,100000269,672,258.1101,28319-77-9,71920,571409,C00670,HMDB00086
1973,glycerophosphoserine*,Lipid,Phospholipid Metabolism,57404,LC/MS Pos Early,100015666,577,260.05298,,3081457,2339060,,
1,glycine,Amino Acid,"Glycine, Serine and Threonine Metabolism",58,LC/MS Pos Early,340,1375,76.03931,56-40-6,750,730,C00037,HMDB00123
4398,glycitein,Xenobiotics,Food Component/Plant,34024,LC/MS Pos Late,100001222,700,285.07575,40957-83-3,5317750,4476508,C14536,HMDB05781
3089,glyco-beta-muricholate**,Lipid,Primary Bile Acid Metabolism,62066,LC/MS Neg,100020214,4762,464.30176,,,,,
3074,glycocholate,Lipid,Primary Bile Acid Metabolism,18476,LC/MS Neg,342,5163,464.30176,475-31-0;863-57-0,10140,9734,C01921,HMDB00138
3097,glycocholate sulfate,Lipid,Primary Bile Acid Metabolism,52967,LC/MS Neg,100006639,4560,271.62565,,,,,
3153,glycodeoxycholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism,52975,LC/MS Neg,100006642,4875,263.62819,,,,,
3115,glycolithocholate sulfate*,Lipid,Secondary Bile Acid Metabolism,32620,LC/MS Neg,100001657,5011,255.63073,15324-64-8,72222,65188,C11301,HMDB02639
727,glycylisoleucine,Peptide,Dipeptide,36659,LC/MS Pos Early,100001790,3002,189.12337,19461-38-2,88079,19972556,,HMDB28844
728,glycylleucine,Peptide,Dipeptide,34398,LC/MS Pos Early,100001258,3059,189.12337,869-19-2,92843,83812,C02155,HMDB00759
738,glycylvaline,Peptide,Dipeptide,18357,LC/MS Pos Early,100000487,2734,175.10772,1963-21-9,97417,2006926,,HMDB28854
5261,glyphosate,Xenobiotics,Chemical,38018,LC/MS Neg,100002148,611.6,168.00673,1071-83-6,3496,3376,C01705,HMDB00370
454,guanidinoacetate,Amino Acid,Creatine Metabolism,43802,LC/MS Pos Early,344,1937,118.06111,352-97-6,763,743,C00581,HMDB00128
3788,guanine,Nucleotide,"Purine Metabolism, Guanine containing",32352,LC/MS Pos Early,172,2032,152.05669,73-40-5,764,744,C00242,HMDB00132
3787,guanosine,Nucleotide,"Purine Metabolism, Guanine containing",1573,LC/MS Pos Early,1099,1728,284.09895,118-00-3,6802,6544,C00387,HMDB00133
3805,guanosine 2'-monophosphate (2'-GMP)*,Nucleotide,"Purine Metabolism, Guanine containing",52442,LC/MS Neg,100002733,1150,362.05116,,444571,392466,,
3782,guanosine 5'- monophosphate (5'-GMP),Nucleotide,"Purine Metabolism, Guanine containing",2849,LC/MS Neg,347,653.2,362.05072,1333479,6804,741,C00144,HMDB01397
3785,"guanosine-2',3'-cyclic monophosphate",Nucleotide,"Purine Metabolism, Guanine containing",37139,LC/MS Neg,74,1480,344.04016,15718-49-7,92823,369712,C06194,HMDB11629
1385,heneicosapentaenoate (21:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),57658,LC/MS Neg,100015797,5514,315.23295,24257-10-1,11998573,10171040,,
1518,heptadecanedioate (C17-DC),Lipid,"Fatty Acid, Dicarboxylate",62869,LC/MS Neg,100019969,4869,299.22278,2424-90-0,3083765,2340922,,
2843,heptadecasphingosine (d17:1),Lipid,Sphingosines,57427,LC/MS Pos Late,100015724,1377,286.27406,6918-48-5,5283557,4446670,,
1326,heptanoate (7:0),Lipid,Medium Chain Fatty Acid,1644,LC/MS Neg,925,3670,129.0921,111-14-8,8094,7803,C17714,HMDB00666
1390,hexadecadienoate (16:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),57652,LC/MS Neg,100009394,5398,251.20165,28290-73-5,,13628094,,HMDB00477
1516,hexadecanedioate (C16-DC),Lipid,"Fatty Acid, Dicarboxylate",35678,LC/MS Neg,100001614,4615,285.20713,505-54-4,10459,10027,C19615,HMDB00672
2688,hexadecasphinganine (d16:0)*,Lipid,Sphingolipid Synthesis,57544,LC/MS Pos Late,100015865,1300,274.27406,,656816,571105,C13915,
1375,hexadecatrienoate (16:3n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),57651,LC/MS Neg,100009393,5330,249.186,7561-64-0,5312428,4471853,,
1517,hexadecenedioate (C16:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",61862,LC/MS Neg,100019975,4380,283.19148,,,,,
1915,hexanoyltaurine,Lipid,Endocannabinoid,63224,LC/MS Neg,100021223,3040,222.08055,,2245940,1680723,,
4037,hippurate,Xenobiotics,Benzoate Metabolism,15753,LC/MS Neg,100000014,2106.9,178.05096,495-69-2,464,451,C01586,HMDB00714
82,histamine,Amino Acid,Histidine Metabolism,1574,LC/MS Pos Early,354,3035,112.08693,51-45-6,774,753,C00388,HMDB00870
66,histidine,Amino Acid,Histidine Metabolism,59,LC/MS Neg,355,755.9,154.0622,5934-29-2,6274,752,C00135,HMDB00177
423,homoarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,22137,LC/MS Pos Early,100000961,2882,189.13461,156-86-5,9085,8732,C01924,HMDB00670
424,homocitrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,22138,LC/MS Pos Early,100000963,1908,190.11862,1190-49-4,65072,58582,C02427,HMDB00679
21,homoserine,Amino Acid,"Glycine, Serine and Threonine Metabolism",18351,LC/MS Polar,100000458,2875.8,118.05096,672-15-1,12647,12126,C00263,HMDB00719
109,"hydroxy-N6,N6,N6-trimethyllysine*",Amino Acid,Lysine Metabolism,62959,LC/MS Pos Early,100021123,2759,205.15468,,,,,
1786,hydroxy-undecanedioate (OH-C11:0-DC)*,Lipid,"Fatty Acid, Monohydroxy",63684,LC/MS Neg,100021710,1482,231.1237,,,,,
4011,hydroxymethylpyrimidine,Cofactors and Vitamins,Thiamine Metabolism,57565,LC/MS Pos Early,100003365,2207,140.08184,73-67-6,777,756,C01279,
1780,hydroxystearate sulfate,Lipid,"Fatty Acid, Monohydroxy",57392,LC/MS Neg,100015656,5115,379.21598,,,,,
3138,hyocholate,Lipid,Secondary Bile Acid Metabolism,34093,LC/MS Neg,100001279,5046,407.28029,547-75-1,92805,21403098,C17649,HMDB00760
3141,hyodeoxycholate,Lipid,Secondary Bile Acid Metabolism,27531,LC/MS Neg,100000777,5097,391.28538,83-49-8,5283820,4446908,C15517,HMDB00733
3728,hypoxanthine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",3127,LC/MS Pos Early,171,1295,137.04579,68-94-0,790,768,C00262,HMDB00157
77,imidazole lactate,Amino Acid,Histidine Metabolism,15716,LC/MS Pos Early,100000263,2040,157.06077,14403-45-3,440129,389128,C05568,HMDB02320
75,imidazole propionate,Amino Acid,Histidine Metabolism,40730,LC/MS Pos Early,100003434,2263,141.06586,1074-59-5,70630,63798,,HMDB02271
273,indole,Amino Acid,Tryptophan Metabolism,33965,LC/MS Neg,100000264,4302,116.05057,120-72-9,798,776,C00463,HMDB00738
274,indole-3-carboxylate,Amino Acid,Tryptophan Metabolism,38116,LC/MS Neg,100002185,1710,160.0404,771-50-6,69867,,C19837,HMDB03320
266,indoleacetate,Amino Acid,Tryptophan Metabolism,27513,LC/MS Neg,100001034,2200,174.05605,6505-45-9,802,780,C00954,HMDB00197
276,indoleacetylglycine,Amino Acid,Tryptophan Metabolism,54730,LC/MS Neg,100006730,2610,231.07751,,446640,393944,,
265,indolelactate,Amino Acid,Tryptophan Metabolism,18349,LC/MS Neg,100000463,2286,204.06661,832-97-3,92904,83867,C02043,HMDB00671
269,indolepropionate,Amino Acid,Tryptophan Metabolism,32405,LC/MS Neg,100001083,2795,188.0717,830-96-6,3744,3613,,HMDB02302
4412,indolin-2-one,Xenobiotics,Food Component/Plant,43374,LC/MS Pos Early,100004318,2575,134.06004,59-48-3,321710,284794,C12312,
3727,inosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",1123,LC/MS Pos Early,361,1269,269.08805,58-63-9,6021,21241953,C00294,HMDB00195
363,isobutyrylglycine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35437,LC/MS Neg,100001590,1420,144.06661,15926-18-8,10855600,9030891,,HMDB00730
1450,isocaproate (i6:0),Lipid,"Fatty Acid, Branched",22273,LC/MS Neg,100000806,2570,115.07645,646-07-1,12587,12067,,HMDB00689
3160,isohyodeoxycholate,Lipid,Secondary Bile Acid Metabolism,57774,LC/MS Neg,100015988,4980,391.28538,570-84-3,5283822,4446910,,HMDB00664
328,isoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1125,LC/MS Pos Early,376,2800,132.10191,73-32-5,6306,769,C00407,HMDB00172
762,isoleucylglycine,Peptide,Dipeptide,40008,LC/MS Neg,100003169,1992,187.10881,868-28-0,342532,303621,,HMDB28907
4416,isopimaric acid,Xenobiotics,Food Component/Plant,31557,LC/MS Neg,100001120,5517,301.2173,5835-26-7,442048,390596,C09118,HMDB36811
3124,isoursodeoxycholate sulfate (1),Lipid,Secondary Bile Acid Metabolism,63602,LC/MS Neg,100021647,4082,235.11746,,,,,
303,isovalerate (i5:0),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",44656,LC/MS Neg,100000708,1564,101.0608,503-74-2,10430,10001,C08262,HMDB00718
304,isovalerylglycine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35107,LC/MS Neg,100001452,1950,158.08226,16284-60-9,546304,475516,,HMDB00678
243,kynurenate,Amino Acid,Tryptophan Metabolism,1417,LC/MS Neg,98,2224,188.03531,492-27-3,3845,3712,C01717,HMDB00715
239,kynurenine,Amino Acid,Tryptophan Metabolism,15140,LC/MS Pos Early,100000265,2739,209.09207,2922-83-0,161166,141580,C00328,HMDB00684
4001,L-urobilin,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,40173,LC/MS Neg,100002568,4624,593.33446,34217-90-8,5280818,4444369,C05793,HMDB04159
1088,lactate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",527,LC/MS Polar,482,1468.8,89.02442,79-33-4,612,592,C00186,HMDB00190
4675,lactobacillic acid,Xenobiotics,Bacterial/Fungal,63048,LC/MS Neg,100021065,5822,295.26425,503-06-0,10417,9988,,
1156,lactobionate,Carbohydrate,Disaccharides and Oligosaccharides,20685,LC/MS Polar,100000826,3791.4,357.10385,96-82-2,7314,7040,,
2762,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Lactosylceramides (LCER),53010,LC/MS Pos Late,100009030,2527,862.62502,4201-62-1,,,,
288,leucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",60,LC/MS Pos Early,397,2864,132.10191,61-90-5,6106,5880,C00123,HMDB00687
776,leucylalanine,Peptide,Dipeptide,40010,LC/MS Pos Early,100003179,2801,203.13902,7298-84-2,259321,227625,,HMDB28922
951,leucylglutamine*,Peptide,Dipeptide,48189,LC/MS Pos Early,100003183,2620,260.1605,,4305457,3511125,,HMDB28927
781,leucylglycine,Peptide,Dipeptide,40045,LC/MS Pos Early,100003185,2778,189.12337,686-50-0,79070,71402,,HMDB28929
4240,levulinate (4-oxovalerate),Xenobiotics,Food Component/Plant,22177,LC/MS Pos Early,100000765,1433,99.04406,123-76-2,11579,11091,,HMDB00720
1391,linoleate (18:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1105,LC/MS Neg,180,5535,279.23295,60-33-3,5280450,4444105,C01595,HMDB00673
1393,linolenate [alpha or gamma; (18:3n3 or 6)],Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),34035,LC/MS Neg,100001337,5450,277.2173,,5280934,4444437,C06426,HMDB03073
1667,linolenoylcarnitine (C18:3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",57511,LC/MS Pos Late,100015831,1310,422.32649,,,,,
1917,linoleoyl ethanolamide,Lipid,Endocannabinoid,52608,LC/MS Neg,100006726,6150,322.27515,68171-52-8,5283446,4446566,,HMDB12252
2621,linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*,Lipid,Diacylglycerol,54964,LC/MS Pos Late,100010927,2478,632.52486,,,,,HMDB07250
2618,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,Lipid,Diacylglycerol,54968,LC/MS Pos Late,100010941,2720,634.54051,,,,,HMDB07248
2619,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*,Lipid,Diacylglycerol,54969,LC/MS Pos Late,100010942,2790,634.54051,,,,,HMDB07248
1666,linoleoylcarnitine (C18:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",46223,LC/MS Pos Late,100003151,1430,424.34214,36816-10-1,6450015,4952667,,HMDB06469
1713,linoleoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline),57463,LC/MS Pos Late,100015760,1388,366.33666,,,,,
3109,lithocholate,Lipid,Secondary Bile Acid Metabolism,1483,LC/MS Neg,405,5372,375.29047,434-13-9,9903,9519,C03990,HMDB00761
3112,lithocholate sulfate (1),Lipid,Secondary Bile Acid Metabolism,62526,LC/MS Neg,100020823,4811,227.12,,,,,
3113,lithocholic acid sulfate (2),Lipid,Secondary Bile Acid Metabolism,62527,LC/MS Neg,100020824,5028,227.12,,,,,
97,lysine,Amino Acid,Lysine Metabolism,1301,LC/MS Pos Early,407,2850,147.11281,56-87-1,5962,5747,C00047,HMDB00182
801,lysylleucine,Peptide,Dipeptide,40020,LC/MS Pos Early,100003196,3370,260.19687,7369-79-1,4682588,3870665,,HMDB28955
1291,malate,Energy,TCA Cycle,1303,LC/MS Neg,409,615.6,133.01425,6915-15-7,525,510,C00149,HMDB00156
1309,malonate,Lipid,Fatty Acid Synthesis,15872,LC/MS Polar,818,3447,103.00368,141-82-2;26522-22-85-0,867,844,C00383,HMDB00691
1308,malonylcarnitine,Lipid,Fatty Acid Synthesis,37059,LC/MS Pos Early,100001526,2086,248.11287,853728-01-5,22833583,21403153,,HMDB02095
1144,maltose,Carbohydrate,Glycogen Metabolism,15586,LC/MS Polar,913,3329.4,387.11442,6363-53-7,10991489,388469,C00208,HMDB00163
1139,maltotetraose,Carbohydrate,Glycogen Metabolism,15910,LC/MS Neg,100000275,910,665.21458,34612-38-9,446495,393830,C02052,HMDB01296
1141,maltotriose,Carbohydrate,Glycogen Metabolism,44688,LC/MS Neg,100000276,812,503.16175,1109-28-0,439586,388669,C01835,HMDB01262
1194,mannitol/sorbitol,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",46142,LC/MS Polar,100001740,2320,181.07176,,5780,440,C00794,HMDB00247
4431,mannonate*,Xenobiotics,Food Component/Plant,62864,LC/MS Polar,100003695,2736,195.05102,642-99-9,3246006,2496757,,
1195,mannose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",48153,LC/MS Polar,803,2200,225.06159,3458-28-4,18950,141983,C00159,HMDB00169
1341,margarate (17:0),Lipid,Long Chain Saturated Fatty Acid,1121,LC/MS Neg,891,5731,269.2486,506-12-7,10465,10033,,HMDB02259
1643,margaroylcarnitine (C17)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",57512,LC/MS Pos Late,100004054,1424,414.35779,106182-29-0,,35015987,,HMDB06210
370,methionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",1302,LC/MS Pos Early,415,2526,150.05833,63-68-3,6137,5907,C00073,HMDB00696
375,methionine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",18374,LC/MS Pos Early,100000039,1272,166.05325,3226-65-1,158980,139840,C02989,HMDB02005
1595,methylmalonate (MMA),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),1496,LC/MS Polar,418,3078.4,117.01933,516-05-2,487,473,C02170,HMDB00202
3880,methylphosphate,Nucleotide,Purine and Pyrimidine Metabolism,37070,LC/MS Pos Early,100001805,544,112.99983,7023-27-0,13130,12578,,HMDB61711
347,methylsuccinate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",15745,LC/MS Polar,2051,2800,131.03498,498-21-5,10349,9922,,HMDB01844
2853,mevalonate,Lipid,Mevalonate Metabolism,39583,LC/MS Polar,30,1462,147.06628,96949-03-0,439230,388367,C02104,HMDB00227
2854,mevalonolactone,Lipid,Mevalonate Metabolism,48118,LC/MS Pos Early,100000772,1375,131.07027,674-26-0,10428,9999,,HMDB06024
1935,myo-inositol,Lipid,Inositol Metabolism,1124,LC/MS Polar,363,3506.3,225.06159,87-89-8,892,10239179,C00137,HMDB00211
1338,myristate (14:0),Lipid,Long Chain Saturated Fatty Acid,1365,LC/MS Neg,519,5440,227.20165,544-63-8,11005,10539,C06424,HMDB00806
1351,myristoleate (14:1n5),Lipid,Long Chain Monounsaturated Fatty Acid,32418,LC/MS Neg,100001198,5346.9,225.186,544-64-9,5281119,4444564,C08322,HMDB02000
128,"N,N,N-trimethyl-5-aminovalerate",Amino Acid,Lysine Metabolism,57687,LC/MS Pos Early,100015962,2186,160.13321,,,34236878,,
446,"N,N,N-trimethyl-alanylproline betaine (TMAP)",Amino Acid,Urea cycle; Arginine and Proline Metabolism,62947,LC/MS Pos Early,100020217,2470,229.15467,,,,,
127,"N,N-dimethyl-5-aminovalerate",Amino Acid,Lysine Metabolism,62819,LC/MS Pos Early,100020842,2290,146.11756,,,,,
32,"N,N-dimethylalanine",Amino Acid,Alanine and Aspartate Metabolism,63151,LC/MS Pos Early,100020371,1370,118.08626,2812-31-9,5488191,4589713,,
369,"N,N-dimethylvaline",Amino Acid,"Leucine, Isoleucine and Valine Metabolism",63728,LC/MS Pos Early,100021536,2186,146.11756,2812-32-0,11008044,9183230,,
2699,N-(2-hydroxypalmitoyl)-sphingosine (d18:1/16:0(2OH)),Lipid,Ceramides,57697,LC/MS Pos Late,100015642,2692,554.51429,34839-02-6,,30786072,,
71,N-acetyl-1-methylhistidine*,Amino Acid,Histidine Metabolism,43255,LC/MS Pos Early,100004299,2100,212.1028,,193270,,,
